물품식별번호,중분류그룹번호,영문물품설명,영문카테고리명,카테고리명,대분류그룹번호,영문제작홈페이지주소,입력일자,영문업체설명
The heating bench of Pitch Cable Co., Ltd. is a product that warms the body and mind of those who want to stand in or out in the cold weather. It is warm, energy-efficient, safe from electromagnetic waves, and operates automatically in response to environmental factors depending on temperature setting. It can be installed in any place with only electricity and it is easy to install. It is durable and semi-permanent. It has already been installed in public transportation platforms, public offices, parks, gardens, etc. in many places.

2.	SNOW / ICE MELTING SYSTEM (snow and ice melting device)
Pitch Cable's Snow / Ice Melting System is a product that provides traffic safety by melting the blind areas covered with snow or ice in winter or dangerous roads covered with black ice. The carbon heating element developed by our company has excellent thermal conductivity and thermal expansion coefficient, and has excellent energy efficiency by increasing the concentration and efficiency of heat conduction. Durability is excellent, it does not cause short-circuit due to vibration and we can use it semi-permanently. Our construction method is easy to find the section when defects occur, and it is comparatively easy to repair, which reduces cost and time. Currently, many major roads have already been built and used. 
3. Our CARBON HEATING PAD has an excellent thermal conductivity and it is safe from electromagnetic wave and portable/flexible."

23213058,202506000000,"The Dot Watch is a wearable device that displays texts in Braille (and its many versions) on the watch-face. It is completely practical and easy-to-use. The Dot Watch is a smart watch with four refreshable braille cells as the display. It can connect to the phone via bluetooth. It has the basic functions of a smart watch and it can receive all push notifications that the phone receives all contents such as e-mails, Facebook messages, WhatsApp, any notification the phone gets. 
Upcoming products that we're developing are Dot Mini (braille kindle for the vision impaired), the Dot Pad (it's like an iPad for the vision impaired), and Dot Public a public infrastructure solution. As a solution provider for the visually impaired, our mission is to bring down information accessibility gap.",IT hardware,IT 하드웨어,201508000000,https://dotincorp.com/,2015-12-21,"The world’s first braille smartwatch aimed at improving the lives of those affected by low vision. Dot Watch has four active dynamic Braille cells and is made of 6000 Series aluminum. The gadget is powered by lithium polymer 400mAh batteries. After a full charge, it lasts up to seven days. The state-of-theart watch features a wireless MCU platform, Bluetooth LE 4.3 for iOS and Android systems, a gyroscope and a touch sensor for the watch face"

23646426,202506000000,"REEL TECH's camera lowering system can be supply ground level clean and maintain CCTV camera service. During maintenance, you don't need to use lift machines. It can be easily installed with existing pole. Inside the lifter it has a motor and wire wounded itself. It can be lowered up to 15m(49ft) and its max loading weight is 12kg(26lb).","Lighting, LED, Special lightings","LED, 조명 기기",201508000000,http://www.reeltech.co.kr/web/r=eng,2015-12-21,"Reel Tech Company is a venture and INNO-BIZ company who produces lifting systems. 
Wireless Remote controlled light lifting system is a wireless system which can automatically control the lifting and descending of lighting units which is an epoch-making substitute for maintenance and repairing.
- Remote Lighting Lifter : Various model : From 1kg(Down Light) to - 500kg(Chandelier lifter) lighting lifter
